,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat
4401,4,9,1780,1680,1974-01-01,1970-01-01,98006,47.568
4402,3,7,2890,0,2006-01-01,1970-01-01,98065,47.5447
4403,3,7,1980,0,1959-01-01,1970-01-01,98168,47.4696
4404,3,8,1980,0,1912-01-01,1970-01-01,98102,47.6429
4405,3,7,820,630,1984-01-01,1970-01-01,98103,47.6911
4406,5,11,2180,2100,1971-01-01,1970-01-01,98116,47.5811
4407,3,7,1810,0,1994-01-01,1970-01-01,98042,47.3531
4408,3,10,2490,0,2000-01-01,1970-01-01,98116,47.5596
4409,5,7,1610,0,1928-01-01,1970-01-01,98126,47.5704
4410,3,7,1090,730,1910-01-01,2004-01-01,98103,47.6529
4411,3,13,6200,3000,2001-01-01,1970-01-01,98039,47.6289
4412,4,10,3520,0,1992-01-01,1970-01-01,98077,47.7437
4413,4,9,1870,1870,1951-01-01,1970-01-01,98177,47.7027
4414,3,7,2150,0,1991-01-01,1970-01-01,98188,47.4605
4415,3,10,3526,0,1997-01-01,1970-01-01,98075,47.567
4416,3,7,830,240,1950-01-01,1970-01-01,98116,47.5736
4417,3,7,1410,0,1949-01-01,1981-01-01,98058,47.4303
4418,3,10,3190,0,1999-01-01,1970-01-01,98074,47.6216
4419,3,7,1270,0,1939-01-01,1970-01-01,98199,47.6482
4420,4,7,1970,0,1963-01-01,1970-01-01,98059,47.4612
4421,4,8,1180,460,1968-01-01,1970-01-01,98032,47.3739
4422,3,8,1600,0,1953-01-01,1970-01-01,98118,47.5507
4423,3,7,3020,0,2003-01-01,1970-01-01,98092,47.3361
4424,3,6,1350,0,1947-01-01,1970-01-01,98077,47.7617
4425,3,7,1070,800,1959-01-01,1970-01-01,98042,47.3775
4426,3,9,1940,790,1963-01-01,2001-01-01,98146,47.4857
4427,3,7,620,480,1980-01-01,1970-01-01,98019,47.7728
4428,4,11,4320,0,1997-01-01,1970-01-01,98004,47.644
4429,4,7,1350,1350,1959-01-01,1970-01-01,98198,47.397
4430,3,10,2170,1530,2000-01-01,1970-01-01,98117,47.6956
4431,4,7,1250,940,1959-01-01,1970-01-01,98028,47.7396
4432,3,7,1420,1420,1960-01-01,1970-01-01,98028,47.7618
4433,4,8,1310,1300,1987-01-01,1970-01-01,98058,47.4612
4434,3,8,2630,0,2001-01-01,1970-01-01,98053,47.688
4435,5,7,1090,0,1966-01-01,1970-01-01,98058,47.4553
4436,3,9,3090,0,1999-01-01,1970-01-01,98092,47.3087
4437,4,6,860,810,1919-01-01,1970-01-01,98126,47.5461
4438,3,7,1300,0,1900-01-01,1970-01-01,98119,47.6345
4439,3,10,2530,1140,1983-01-01,1970-01-01,98177,47.7588
4440,3,8,1700,0,1994-01-01,1970-01-01,98030,47.3582
4441,3,8,2560,0,2004-01-01,1970-01-01,98014,47.6955
4442,3,8,2400,370,1993-01-01,1970-01-01,98136,47.5536
4443,3,9,3240,0,2001-01-01,1970-01-01,98074,47.6321
4444,3,8,2300,0,2007-01-01,1970-01-01,98053,47.7196
4445,3,8,2483,0,2005-01-01,1970-01-01,98030,47.3627
4446,3,8,760,0,2006-01-01,1970-01-01,98107,47.6715
4447,3,9,2040,0,1903-01-01,1970-01-01,98112,47.6188
4448,4,7,950,250,1945-01-01,1970-01-01,98115,47.6929
4449,5,7,960,0,1949-01-01,1970-01-01,98126,47.5314
4450,3,8,2410,0,1980-01-01,2001-01-01,98072,47.7651
4451,3,8,1760,500,2000-01-01,1970-01-01,98146,47.5053
4452,4,7,1010,900,1946-01-01,1970-01-01,98117,47.697
4453,4,7,1140,360,1927-01-01,1970-01-01,98117,47.679
4454,3,8,1140,220,2006-01-01,1970-01-01,98112,47.6198
4455,3,7,1320,0,1982-01-01,1970-01-01,98155,47.7367
4456,3,7,970,970,1923-01-01,1970-01-01,98112,47.6371
4457,3,8,2650,0,1986-01-01,1970-01-01,98005,47.6075
4458,3,9,2100,940,1906-01-01,2014-01-01,98102,47.6245
4459,4,7,1240,0,1952-01-01,1970-01-01,98166,47.4465
4460,4,7,1510,700,1958-01-01,1970-01-01,98155,47.7574
4461,4,6,770,770,1951-01-01,1970-01-01,98118,47.5305
4462,3,8,1270,50,2004-01-01,1970-01-01,98106,47.5357
4463,3,9,3040,0,2008-01-01,1970-01-01,98055,47.4472
4464,4,7,910,0,1923-01-01,1970-01-01,98117,47.6814
4465,3,8,1490,550,1994-01-01,1970-01-01,98092,47.3275
4466,3,7,980,0,1947-01-01,1970-01-01,98117,47.687
4467,3,6,980,0,1903-01-01,1970-01-01,98118,47.5525
4468,3,9,3420,1000,1962-01-01,2005-01-01,98125,47.7211
4469,3,7,820,750,1953-01-01,2005-01-01,98118,47.5565
4470,5,6,1080,520,1930-01-01,1970-01-01,98125,47.7232
4471,4,7,930,900,1939-01-01,1970-01-01,98199,47.6536
4472,3,11,2820,0,1991-01-01,1970-01-01,98074,47.6396
4473,5,6,900,900,1950-01-01,1970-01-01,98155,47.7505
4474,5,11,4380,0,1983-01-01,1970-01-01,98052,47.7167
4475,3,9,2980,0,2005-01-01,1970-01-01,98029,47.5533
4476,3,7,1690,0,1942-01-01,1982-01-01,98133,47.7099
4477,3,11,4040,0,1987-01-01,1970-01-01,98077,47.7196
4478,3,6,1250,0,1931-01-01,1970-01-01,98034,47.7254
4479,2,7,1500,0,1968-01-01,1970-01-01,98058,47.4349
4480,5,7,1630,0,1959-01-01,1970-01-01,98059,47.4898
4481,4,7,1410,0,1902-01-01,1970-01-01,98122,47.6029
4482,4,6,770,370,1944-01-01,1970-01-01,98117,47.6889
4483,3,7,3280,0,2004-01-01,1970-01-01,98053,47.6802
4484,3,9,3490,0,2001-01-01,1970-01-01,98038,47.4028
4485,3,8,2020,0,1993-01-01,1970-01-01,98055,47.4318
4486,3,10,4580,0,2004-01-01,1970-01-01,98075,47.5682
4487,3,8,2270,0,1986-01-01,1970-01-01,98092,47.2643
4488,4,6,1310,0,1947-01-01,1970-01-01,98065,47.5231
4489,4,7,1420,0,1904-01-01,1970-01-01,98119,47.6367
4490,2,10,2640,340,1981-01-01,1970-01-01,98034,47.7154
4491,3,7,4180,0,2003-01-01,1970-01-01,98053,47.6833
4492,3,7,1350,600,1961-01-01,1970-01-01,98115,47.6909
4493,4,8,1790,0,1974-01-01,1970-01-01,98056,47.5172
4494,3,5,1400,0,1916-01-01,1970-01-01,98014,47.6499
4495,3,7,1320,0,1979-01-01,1970-01-01,98168,47.4771
4496,3,8,1200,420,1980-01-01,1970-01-01,98042,47.3394
4497,3,9,3120,0,1998-01-01,1970-01-01,98042,47.3645
4498,3,8,2100,0,1998-01-01,1970-01-01,98023,47.3045
4499,3,8,1370,0,2004-01-01,1970-01-01,98107,47.6718
4500,5,8,1520,0,1969-01-01,1970-01-01,98006,47.5569
4501,3,7,1630,780,1978-01-01,1970-01-01,98030,47.3741
4502,4,7,1260,0,1911-01-01,1970-01-01,98105,47.6644
4503,3,8,1690,1140,1982-01-01,1970-01-01,98023,47.3088
4504,5,7,2064,0,1903-01-01,1970-01-01,98070,47.4469
4505,3,8,1770,870,1977-01-01,1970-01-01,98027,47.4688
4506,3,7,1020,0,1978-01-01,1970-01-01,98045,47.4461
4507,3,7,2200,0,1998-01-01,1970-01-01,98031,47.4042
4508,4,7,1420,0,1956-01-01,1970-01-01,98007,47.601
4509,5,6,1350,0,1914-01-01,1970-01-01,98103,47.682
4510,4,7,1290,0,1941-01-01,1970-01-01,98136,47.5317
4511,5,7,840,840,1915-01-01,1970-01-01,98107,47.6648
4512,3,8,2280,0,2008-01-01,1970-01-01,98042,47.3861
4513,5,8,1540,300,1910-01-01,1970-01-01,98122,47.6063
4514,3,7,1020,1020,1959-01-01,1970-01-01,98033,47.6891
4515,3,7,1010,480,1957-01-01,1970-01-01,98146,47.4973
4516,3,7,2440,0,2007-01-01,1970-01-01,98065,47.5406
4517,3,8,1260,670,1958-01-01,1970-01-01,98155,47.7675
4518,4,7,1200,0,1954-01-01,1970-01-01,98106,47.5168
4519,3,7,1150,400,1959-01-01,1970-01-01,98106,47.5299
4520,4,8,1620,560,1978-01-01,1970-01-01,98023,47.3187
4521,3,8,1430,0,2005-01-01,1970-01-01,98103,47.6916
4522,3,8,990,240,1949-01-01,1970-01-01,98117,47.6839
4523,4,8,1670,0,1928-01-01,1970-01-01,98119,47.6411
4524,4,8,1700,1020,1936-01-01,1970-01-01,98199,47.6384
4525,4,7,1270,950,1961-01-01,1970-01-01,98056,47.5059
4526,4,7,1520,0,1954-01-01,1970-01-01,98004,47.6158
4527,4,7,1090,500,1984-01-01,1970-01-01,98038,47.3655
4528,3,7,1120,360,1959-01-01,1970-01-01,98030,47.3732
4529,3,7,1080,780,1953-01-01,1970-01-01,98125,47.7314
4530,3,6,960,400,1960-01-01,1970-01-01,98001,47.2718
4531,3,6,1360,0,1954-01-01,1970-01-01,98178,47.4973
4532,3,7,1460,900,1960-01-01,1970-01-01,98118,47.512
4533,3,8,2360,0,2003-01-01,1970-01-01,98028,47.7633
4534,3,7,930,930,1909-01-01,1950-01-01,98106,47.5662
4535,4,8,2630,0,1987-01-01,1970-01-01,98052,47.6485
4536,4,7,1280,0,1996-01-01,1970-01-01,98022,47.2631
4537,3,8,1600,730,1988-01-01,1970-01-01,98177,47.7764
4538,3,6,720,0,1950-01-01,1970-01-01,98178,47.5054
4539,3,9,2700,680,1999-01-01,1970-01-01,98058,47.4316
4540,4,7,3650,0,1991-01-01,1970-01-01,98070,47.3627
4541,5,7,1640,0,1951-01-01,1970-01-01,98115,47.6846
4542,3,5,1730,0,1948-01-01,1970-01-01,98065,47.5163
4543,5,6,1030,0,1952-01-01,1970-01-01,98155,47.7352
4544,3,7,1400,390,1943-01-01,1970-01-01,98105,47.6627
4545,4,7,840,0,1924-01-01,1970-01-01,98119,47.6403
4546,3,7,1300,0,1969-01-01,1970-01-01,98052,47.6991
4547,4,6,1240,0,1904-01-01,1970-01-01,98055,47.4917
4548,3,7,1220,950,1976-01-01,1970-01-01,98072,47.7354
4549,5,7,1330,0,1905-01-01,1970-01-01,98022,47.2053
4550,3,7,1140,250,2006-01-01,1970-01-01,98118,47.5325
4551,4,6,860,380,1909-01-01,1970-01-01,98116,47.5752
4552,4,7,880,0,1950-01-01,1970-01-01,98116,47.5694
4553,3,8,1450,1090,1990-01-01,1970-01-01,98019,47.719
4554,4,7,1510,1010,1928-01-01,1970-01-01,98022,47.2058
4555,3,9,2510,0,1967-01-01,1970-01-01,98005,47.6435
4556,3,7,1220,800,1962-01-01,1970-01-01,98168,47.51
4557,3,7,1350,710,1987-01-01,1970-01-01,98030,47.3569
4558,3,6,930,0,1933-01-01,1970-01-01,98168,47.507
4559,3,8,1660,1040,1910-01-01,2008-01-01,98116,47.5892
4560,3,7,940,120,1939-01-01,1970-01-01,98125,47.7028
4561,4,5,670,0,1947-01-01,1970-01-01,98188,47.4521
4562,3,7,950,800,1916-01-01,1970-01-01,98107,47.6667
4563,2,6,930,0,1942-01-01,1970-01-01,98166,47.467
4564,3,8,1370,1050,1985-01-01,1970-01-01,98003,47.341
4565,4,7,1950,460,1965-01-01,1970-01-01,98166,47.4278
4566,4,6,1150,0,1953-01-01,1970-01-01,98168,47.4864
4567,3,7,2480,0,2004-01-01,1970-01-01,98053,47.6811
4568,3,7,1310,0,1940-01-01,1970-01-01,98144,47.5822
4569,4,6,1040,200,1954-01-01,1970-01-01,98198,47.4204
4570,3,8,1150,0,1911-01-01,2005-01-01,98136,47.5349
4571,4,7,730,730,1929-01-01,1970-01-01,98144,47.5768
4572,5,8,1600,1460,1979-01-01,1970-01-01,98146,47.5052
4573,3,9,3520,0,2006-01-01,1970-01-01,98052,47.7065
4574,4,7,960,0,1951-01-01,1970-01-01,98118,47.5269
4575,3,8,2430,0,1997-01-01,1970-01-01,98030,47.3805
4576,4,7,1440,490,1973-01-01,1970-01-01,98198,47.3459
4577,4,7,1090,0,1945-01-01,1970-01-01,98117,47.6846
4578,5,8,1650,1140,1953-01-01,1970-01-01,98027,47.5241
4579,3,7,910,740,1978-01-01,1993-01-01,98002,47.2802
4580,3,10,3740,0,1991-01-01,1970-01-01,98070,47.4036
4581,3,10,3600,1710,1967-01-01,1970-01-01,98040,47.5696
4582,3,7,1690,0,2008-01-01,1970-01-01,98042,47.3663
4583,3,7,1400,0,1963-01-01,1970-01-01,98058,47.4658
4584,4,7,1440,0,1975-01-01,1970-01-01,98075,47.5829
4585,3,7,1360,0,1987-01-01,1970-01-01,98052,47.6827
4586,4,7,1726,0,1982-01-01,1970-01-01,98070,47.3484
4587,3,8,2220,0,1989-01-01,1970-01-01,98014,47.6624
4588,3,7,1850,0,1986-01-01,1970-01-01,98023,47.3103
4589,4,8,2160,700,1910-01-01,1970-01-01,98102,47.6225
4590,3,6,920,200,1905-01-01,1970-01-01,98118,47.5235
4591,3,9,2340,0,1993-01-01,1970-01-01,98155,47.7672
4592,3,9,2550,1210,1984-01-01,1970-01-01,98006,47.5654
4593,3,10,1780,140,1997-01-01,1970-01-01,98116,47.5709
4594,5,8,2430,800,1945-01-01,1970-01-01,98117,47.7011
4595,4,7,1260,0,1966-01-01,1970-01-01,98008,47.6224
4596,4,7,920,620,1955-01-01,1970-01-01,98155,47.7451
4597,3,8,1700,0,2005-01-01,1970-01-01,98029,47.5505
4598,3,7,2400,1200,1971-01-01,1970-01-01,98126,47.5656
4599,4,8,2130,1020,1925-01-01,1970-01-01,98112,47.6345
4600,4,7,730,550,1929-01-01,1970-01-01,98116,47.5798
4601,3,7,830,150,1950-01-01,2014-01-01,98115,47.6815
4602,3,7,2190,0,2004-01-01,1970-01-01,98065,47.5305
4603,3,7,1970,500,2009-01-01,1970-01-01,98166,47.4645
4604,3,9,2590,0,2001-01-01,1970-01-01,98115,47.6978
4605,3,9,2580,0,1999-01-01,1970-01-01,98052,47.6895
4606,3,8,1040,230,2005-01-01,1970-01-01,98107,47.6736
4607,3,6,1250,0,1959-01-01,1970-01-01,98058,47.4493
4608,3,9,3020,1640,2003-01-01,1970-01-01,98059,47.5352
4609,3,8,2019,0,2008-01-01,1970-01-01,98022,47.1958
4610,3,7,1490,0,1989-01-01,1970-01-01,98002,47.2875
4611,2,7,1560,0,1949-01-01,1970-01-01,98070,47.4444
4612,4,7,1030,0,1962-01-01,1970-01-01,98056,47.5016
4613,4,8,1450,1110,1975-01-01,1970-01-01,98033,47.6499
4614,3,7,1460,0,1995-01-01,1970-01-01,98038,47.3679
4615,3,7,770,0,1950-01-01,1970-01-01,98125,47.7223
4616,3,7,1960,0,2004-01-01,1970-01-01,98056,47.4849
4617,3,7,1390,510,1978-01-01,1970-01-01,98155,47.7748
4618,3,6,1230,740,1927-01-01,1970-01-01,98106,47.5328
4619,3,8,2490,0,1995-01-01,1970-01-01,98022,47.2119
4620,4,6,1430,0,1953-01-01,1970-01-01,98166,47.4759
4621,3,8,1380,1300,1952-01-01,2013-01-01,98033,47.6835
4622,5,7,910,700,1928-01-01,1970-01-01,98103,47.6656
4623,3,11,3580,720,1987-01-01,1970-01-01,98040,47.5396
4624,3,7,3200,0,2003-01-01,1970-01-01,98038,47.3666
4625,4,7,1570,570,1958-01-01,1970-01-01,98166,47.4181
4626,3,10,4240,0,1989-01-01,1970-01-01,98075,47.6008
4627,3,10,3410,0,2008-01-01,1970-01-01,98004,47.6081
4628,5,7,2090,0,1967-01-01,1970-01-01,98033,47.6829
4629,4,6,1230,180,1942-01-01,1970-01-01,98033,47.6646
4630,4,9,2820,0,1984-01-01,1970-01-01,98072,47.7387
4631,3,9,2770,0,1997-01-01,1970-01-01,98014,47.6622
4632,3,7,1400,0,1951-01-01,1970-01-01,98155,47.7508
4633,3,10,2730,890,2005-01-01,1970-01-01,98199,47.6393
4634,4,8,1770,490,1974-01-01,1970-01-01,98040,47.5436
4635,5,10,2260,1180,1931-01-01,1970-01-01,98040,47.5636
4636,4,8,1850,300,1926-01-01,1970-01-01,98126,47.5767
4637,3,7,1256,0,2005-01-01,1970-01-01,98125,47.7146
4638,3,8,2220,0,1989-01-01,1970-01-01,98027,47.4989
4639,3,7,1850,1000,1962-01-01,1970-01-01,98106,47.5288
4640,4,5,700,0,1953-01-01,1970-01-01,98056,47.4957
4641,3,10,3700,0,1992-01-01,1970-01-01,98077,47.7319
4642,3,7,1050,350,1961-01-01,1970-01-01,98028,47.7346
4643,3,7,3130,0,1978-01-01,1970-01-01,98133,47.7402
4644,3,8,2170,0,1992-01-01,1970-01-01,98029,47.5673
4645,4,7,1020,0,1957-01-01,1970-01-01,98056,47.4905
4646,5,7,1760,0,1937-01-01,1970-01-01,98148,47.4612
4647,3,7,1860,0,1978-01-01,1970-01-01,98055,47.4381
4648,3,7,1140,0,1956-01-01,1970-01-01,98077,47.7349
4649,3,7,1310,360,1988-01-01,1970-01-01,98045,47.4708
4650,4,7,1510,200,1923-01-01,1970-01-01,98115,47.7005
4651,1,5,500,0,1928-01-01,1970-01-01,98106,47.5252
4652,3,7,1020,450,1958-01-01,1970-01-01,98042,47.3811
4653,3,7,1070,300,1953-01-01,1970-01-01,98168,47.4718
4654,3,7,3470,0,1924-01-01,1970-01-01,98028,47.7663
4655,3,7,1650,0,1910-01-01,1970-01-01,98116,47.5639
4656,3,6,1030,150,1940-01-01,1970-01-01,98116,47.5726
4657,5,7,1810,1300,1921-01-01,1970-01-01,98103,47.6631
4658,4,8,1530,550,1973-01-01,1970-01-01,98052,47.6315
4659,2,7,1600,0,1906-01-01,1970-01-01,98122,47.6028
4660,5,9,1650,730,1931-01-01,1970-01-01,98199,47.6472
4661,5,7,980,650,1918-01-01,1970-01-01,98115,47.6821
4662,3,7,1910,0,1975-01-01,1970-01-01,98072,47.7352
4663,3,7,2300,840,1992-01-01,1970-01-01,98146,47.5022
4664,3,7,1250,0,1975-01-01,1970-01-01,98052,47.6986
4665,3,8,1990,0,2004-01-01,1970-01-01,98075,47.5914
4666,3,8,1170,940,1975-01-01,1970-01-01,98058,47.4464
4667,3,9,2490,0,1999-01-01,1970-01-01,98092,47.3305
4668,3,6,800,0,1938-01-01,1970-01-01,98055,47.4914
4669,3,7,2360,0,1998-01-01,1970-01-01,98065,47.537
4670,3,7,1770,0,1992-01-01,1970-01-01,98106,47.5263
4671,3,9,2710,0,1999-01-01,1970-01-01,98074,47.6027
4672,4,7,1940,0,1940-01-01,1970-01-01,98125,47.7213
4673,4,10,2430,1020,1960-01-01,2001-01-01,98166,47.4556
4674,3,10,2520,920,2014-01-01,1970-01-01,98116,47.5727
4675,4,7,1780,630,1956-01-01,1970-01-01,98033,47.6503
4676,3,9,2290,0,1978-01-01,1970-01-01,98004,47.5878
4677,3,7,1030,0,1927-01-01,1970-01-01,98116,47.574
4678,4,9,2290,0,1988-01-01,1970-01-01,98006,47.5599
4679,4,7,1490,0,1906-01-01,1970-01-01,98122,47.6113
4680,5,9,1270,1100,1949-01-01,1970-01-01,98105,47.6716
4681,4,8,1930,0,1914-01-01,1970-01-01,98122,47.6117
4682,5,7,850,750,1918-01-01,1970-01-01,98112,47.6408
4683,3,7,2240,0,1988-01-01,1970-01-01,98053,47.687
4684,5,5,770,0,1924-01-01,1970-01-01,98117,47.6959
4685,3,8,2300,0,1968-01-01,2003-01-01,98075,47.5825
4686,3,9,3400,0,2001-01-01,1970-01-01,98006,47.5661
4687,3,6,900,0,1918-01-01,1970-01-01,98055,47.4851
4688,3,8,1030,420,1995-01-01,1970-01-01,98133,47.7082
4689,3,8,2240,0,2005-01-01,1970-01-01,98133,47.772
4690,3,8,1780,0,1994-01-01,1970-01-01,98029,47.5695
4691,3,8,2320,0,2004-01-01,1970-01-01,98059,47.48
4692,3,8,1590,0,1963-01-01,1970-01-01,98007,47.5902
4693,3,7,990,0,1936-01-01,1970-01-01,98168,47.4776
4694,3,8,1355,1250,2003-01-01,1970-01-01,98019,47.7725
4695,3,7,1650,1220,1976-01-01,1970-01-01,98107,47.675
4696,3,11,4070,1110,2001-01-01,1970-01-01,98065,47.5405
4697,3,7,1020,1160,1900-01-01,1970-01-01,98122,47.6089
4698,3,7,850,0,1949-01-01,1970-01-01,98126,47.5311
4699,3,11,3360,690,1990-01-01,1970-01-01,98040,47.5769
4700,3,7,1650,600,1909-01-01,1970-01-01,98122,47.6136
4701,3,11,3100,0,1978-01-01,1970-01-01,98112,47.6381
4702,4,6,1747,0,1948-01-01,1970-01-01,98001,47.3282
4703,3,8,2410,0,2002-01-01,1970-01-01,98092,47.3229
4704,4,7,1250,820,1958-01-01,1970-01-01,98008,47.6045
4705,3,7,1530,330,1921-01-01,1970-01-01,98103,47.6559
4706,3,7,830,120,1944-01-01,1970-01-01,98126,47.5362
4707,4,6,1060,0,1951-01-01,1970-01-01,98125,47.7333
4708,4,7,880,0,1945-01-01,1970-01-01,98199,47.6475
4709,3,9,2550,0,2001-01-01,1970-01-01,98027,47.4913
4710,3,8,1550,0,2008-01-01,1970-01-01,98106,47.54
4711,4,7,1290,300,1926-01-01,1970-01-01,98117,47.6807
4712,5,7,1040,610,1908-01-01,1970-01-01,98115,47.6873
4713,3,8,2430,0,2003-01-01,1970-01-01,98038,47.3533
4714,5,7,1310,500,1960-01-01,1970-01-01,98033,47.6885
4715,3,8,2890,0,1994-01-01,1970-01-01,98023,47.2822
4716,4,7,1280,0,1985-01-01,1970-01-01,98118,47.5611
4717,4,8,2130,1280,1906-01-01,1970-01-01,98102,47.6454
4718,3,8,1700,520,1914-01-01,2000-01-01,98122,47.617
4719,3,8,1060,0,1954-01-01,1970-01-01,98118,47.5427
4720,4,7,1120,0,1957-01-01,1970-01-01,98056,47.4905
4721,3,8,2680,0,2004-01-01,1970-01-01,98019,47.7377
4722,3,7,1770,0,1947-01-01,1970-01-01,98116,47.5621
4723,4,7,2310,640,1918-01-01,1970-01-01,98166,47.4702
4724,4,7,840,420,1951-01-01,1970-01-01,98103,47.6809
4725,5,7,1430,0,1972-01-01,1970-01-01,98034,47.7271
4726,3,9,2730,0,1986-01-01,1970-01-01,98052,47.7036
4727,3,9,2110,1160,1990-01-01,1970-01-01,98074,47.6256
4728,5,7,1720,0,1960-01-01,1970-01-01,98042,47.3614
4729,4,7,1270,0,1962-01-01,1970-01-01,98056,47.5387
4730,3,8,1960,1300,1978-01-01,1970-01-01,98125,47.7203
4731,3,8,2050,0,1988-01-01,1970-01-01,98029,47.5641
4732,3,8,2050,0,1967-01-01,1970-01-01,98008,47.5911
4733,3,10,3580,0,1985-01-01,1970-01-01,98072,47.7577
4734,4,9,1960,0,1983-01-01,1970-01-01,98072,47.7484
4735,3,6,840,0,1947-01-01,1970-01-01,98199,47.6575
4736,4,8,1300,0,1963-01-01,1970-01-01,98008,47.6199
4737,3,7,1260,0,2003-01-01,1970-01-01,98029,47.5454
4738,3,7,1650,0,1985-01-01,1970-01-01,98031,47.3916
4739,3,7,1710,0,1986-01-01,1970-01-01,98030,47.3494
4740,3,7,1180,0,1966-01-01,1970-01-01,98002,47.2848
4741,3,8,2780,0,1979-01-01,1970-01-01,98053,47.67
4742,4,6,950,0,1909-01-01,1970-01-01,98118,47.551
4743,3,10,2790,830,1958-01-01,2010-01-01,98040,47.5738
4744,3,8,2140,0,1987-01-01,1970-01-01,98038,47.3751
4745,3,8,1010,910,1998-01-01,1970-01-01,98178,47.5003
4746,3,6,750,0,1916-01-01,1970-01-01,98108,47.552
4747,3,8,1900,160,2001-01-01,1970-01-01,98005,47.5881
4748,4,8,2380,0,1963-01-01,1970-01-01,98004,47.5873
4749,3,7,750,0,1949-01-01,1970-01-01,98125,47.7033
4750,2,7,920,240,1983-01-01,1970-01-01,98074,47.6339
4751,3,6,1050,0,1942-01-01,1970-01-01,98146,47.5128
4752,4,7,1060,680,1977-01-01,1970-01-01,98042,47.3657
4753,3,8,1540,510,1988-01-01,1970-01-01,98074,47.6194
4754,4,7,1310,670,1949-01-01,1970-01-01,98133,47.7353
4755,3,8,1150,540,2014-01-01,1970-01-01,98029,47.5518
4756,4,9,2320,0,1910-01-01,1970-01-01,98144,47.597
4757,3,10,2130,350,1940-01-01,1970-01-01,98177,47.7018
4758,4,9,2120,170,1958-01-01,1970-01-01,98199,47.6428
4759,4,10,3180,0,1990-01-01,1970-01-01,98033,47.652
4760,4,9,3470,0,1980-01-01,1970-01-01,98007,47.6203
4761,5,7,1540,0,1902-01-01,1970-01-01,98107,47.6728
4762,3,9,2800,0,1963-01-01,2001-01-01,98075,47.5784
4763,3,7,1050,0,1953-01-01,1970-01-01,98028,47.7635
4764,4,7,1480,0,1968-01-01,1970-01-01,98055,47.4633
4765,5,6,1010,0,1942-01-01,1970-01-01,98033,47.6652
4766,4,8,1660,0,1965-01-01,1970-01-01,98005,47.5919
4767,3,7,1380,1380,1958-01-01,1970-01-01,98126,47.5561
4768,3,6,1040,0,1949-01-01,1989-01-01,98014,47.6981
4769,4,8,2220,0,1964-01-01,1970-01-01,98166,47.4519
4770,3,6,1270,0,1954-01-01,1970-01-01,98198,47.4214
4771,3,10,2960,0,1989-01-01,1970-01-01,98011,47.7452
4772,3,7,1330,0,1986-01-01,1970-01-01,98003,47.2619
4773,3,8,1210,0,2014-01-01,1970-01-01,98029,47.5519
4774,3,7,2120,0,1998-01-01,1970-01-01,98030,47.3629
4775,4,7,2090,0,1948-01-01,1970-01-01,98002,47.3095
4776,3,8,2680,0,1990-01-01,2009-01-01,98092,47.3203
4777,3,7,1220,570,1987-01-01,1970-01-01,98045,47.5302
4778,3,7,1250,700,1956-01-01,1970-01-01,98028,47.7401
4779,4,9,3740,0,1979-01-01,1970-01-01,98074,47.6234
4780,5,7,1140,0,1950-01-01,1970-01-01,98155,47.7407
4781,3,9,2480,0,2000-01-01,1970-01-01,98052,47.684
4782,3,7,1410,1170,1964-01-01,1970-01-01,98198,47.397
4783,4,7,1490,800,1960-01-01,1970-01-01,98103,47.6909
4784,4,7,1320,1000,1975-01-01,1970-01-01,98072,47.763
4785,3,8,2530,0,1997-01-01,1970-01-01,98031,47.42
4786,3,7,1400,0,1969-01-01,1970-01-01,98155,47.7719
4787,3,8,1400,660,2007-01-01,1970-01-01,98119,47.6543
4788,5,7,1640,0,1909-01-01,1970-01-01,98103,47.6563
4789,3,6,1960,0,1979-01-01,1970-01-01,98027,47.5418
4790,4,7,1500,1500,1961-01-01,1970-01-01,98027,47.497
4791,4,7,1320,0,1954-01-01,1970-01-01,98039,47.6187
4792,5,7,1760,0,1906-01-01,1970-01-01,98103,47.6711
4793,5,7,1420,710,1924-01-01,1970-01-01,98136,47.5424
4794,3,7,1390,0,1988-01-01,1970-01-01,98030,47.3786
4795,4,6,1100,300,1904-01-01,1970-01-01,98117,47.6793
4796,4,8,3230,0,1966-01-01,1970-01-01,98034,47.7307
4797,3,7,1110,0,1967-01-01,1970-01-01,98034,47.7262
4798,3,7,1670,0,2002-01-01,1970-01-01,98038,47.3834
4799,4,7,1540,0,1960-01-01,1970-01-01,98198,47.3612
4800,3,9,1670,420,1973-01-01,1970-01-01,98023,47.3178
4801,3,7,1410,0,1987-01-01,1970-01-01,98034,47.7303
4802,5,7,1370,0,1964-01-01,1970-01-01,98042,47.3867
4803,3,8,1300,610,1954-01-01,1970-01-01,98199,47.6534
4804,3,7,1678,0,1994-01-01,1970-01-01,98030,47.3744
4805,4,6,960,0,1977-01-01,1970-01-01,98038,47.3617
4806,3,7,2080,0,1951-01-01,1970-01-01,98155,47.7435
4807,4,7,1340,450,1976-01-01,1970-01-01,98034,47.7205
4808,3,9,2540,0,1999-01-01,1970-01-01,98034,47.7042
4809,3,7,1790,0,1963-01-01,1970-01-01,98198,47.3961
4810,3,6,940,0,1941-01-01,1970-01-01,98118,47.5445
4811,3,13,6110,700,1922-01-01,1970-01-01,98102,47.6285
4812,3,6,900,0,1951-01-01,1970-01-01,98117,47.6918
